GeneID,logFC
AT1G01010,0.6435829393950417
AT1G01020,-0.2348321949425008
AT1G01030,0.08925803971301251
AT1G01040,0.4818788601118957
AT1G01046,-0.0385923806671043
AT1G01050,0.14693223459520638
AT1G01060,0.4690722910196123
AT1G01070,0.11273461402284496
AT1G01073,1.0327187542509462
AT1G01080,-0.5528451052889691
AT1G01090,0.2548640806552878
AT1G01100,-0.3972893573795865
AT1G01110,0.05870242220104534
AT1G01120,0.5784372577041241
AT1G01130,-0.2186547682094821
AT1G01140,0.4486104483845589
AT1G01150,-0.4862635537607835
AT1G01160,-0.2621920347605464
AT1G01170,-2.420534646425684
AT1G01180,-0.8490399671940053
AT1G01183,-1.651077284602556
AT1G01190,3.011818765226408
AT1G01200,-0.14264116699888948
AT1G01210,-0.5487486634131313
AT1G01220,0.6236701851937438
AT1G01225,-0.06371234950999277
AT1G01230,-0.16907372342470814
AT1G01240,-0.4132644574771875
AT1G01260,0.2219045001156164
AT1G01290,-0.08981508693223582
AT1G01300,0.3721523369786963
AT1G01305,-2.059160801366572
AT1G01310,-1.0188312654012495
AT1G01320,-0.3656316788641368
AT1G01340,0.29959526264205294
AT1G01350,0.22019694969883435
AT1G01360,-0.1923889200858908
AT1G01370,-0.18321887804900366
AT1G01380,1.0721428205751633
AT1G01390,-0.20863938164061616
AT1G01400,-0.8908553978671789
AT1G01420,-1.460412115308802
AT1G01430,-0.09213914483756387
AT1G01440,-0.03188827754856841
AT1G01448,-0.2518682063543516
AT1G01453,-0.010628258866446123
AT1G01460,0.08775387661848595
AT1G01470,0.4970205654371859
AT1G01480,0.1708149018440296
AT1G01490,-0.19305674732971562
AT1G01500,-0.12101734248996533
AT1G01510,-0.00017166963797731965
AT1G01520,-0.11670115009803367
AT1G01540,-0.02209521810976802
AT1G01550,0.11228020190964709
AT1G01560,4.165495329762756
AT1G01570,0.04380723991296375
AT1G01580,0.06934662352328674
AT1G01600,1.0581765833426207
AT1G01610,1.08769774664755
AT1G01620,-1.0635877665332665
AT1G01630,0.13757506302692304
AT1G01640,-0.40092334273788593
AT1G01650,0.6188883305782806
AT1G01660,0.4913646259704734
AT1G01670,0.06565242132000033
AT1G01680,5.060357861946494
AT1G01690,-0.1287834483819373
AT1G01695,1.7564743471266258
AT1G01700,0.39675028010271374
AT1G01710,0.28503633656615474
AT1G01720,-0.18896015978051556
AT1G01725,-0.2255224180800534
AT1G01730,-0.39549167041605826
AT1G01740,-0.130428016156255
AT1G01750,0.29916614354797283
AT1G01760,-0.20596164106346065
AT1G01770,-0.12848847986121004
AT1G01780,0.22203024745902125
AT1G01790,0.19782443744699177
AT1G01800,-0.16078593930768884
AT1G01810,0.03883099419671263
AT1G01820,-0.6967151361645252
AT1G01830,-0.2009456939980105
AT1G01840,-0.3428803916775517
AT1G01860,-0.2608191421926559
AT1G01870,-0.8908553978671789
AT1G01880,0.19492368939163823
AT1G01900,0.026402518494360688
AT1G01910,0.09865655053963994
AT1G01920,-0.23176749011414646
AT1G01930,0.006228779195986825
AT1G01940,-0.1597590407275268
AT1G01950,0.22834847268071315
AT1G01960,0.2294330561664659
AT1G01970,-0.46120289967900524
AT1G01980,1.0327187542509462
AT1G01990,-0.43672459072084474
AT1G02000,0.36149368954314437
AT1G02010,0.46120094475623236
AT1G02020,0.17092026585218945
AT1G02030,0.27692525583021127
AT1G02040,0.42432676506602984
AT1G02050,-0.15837020211585717
AT1G02060,-0.3472493442500489
AT1G02070,-0.12894275375413547
AT1G02080,0.5466567273845427
AT1G02090,0.08699522506703883
AT1G02100,-0.13692405589180995
AT1G02110,-0.2238523614424699
AT1G02120,-0.05749994559320148
AT1G02130,0.09496625007515601
AT1G02140,-0.38021970441947245
AT1G02145,-0.1720845332481604
AT1G02150,-0.3119204947367599
AT1G02160,-0.37640507109692783
AT1G02170,0.31839860650539975
AT1G02180,-0.29013712065778
AT1G02205,-0.01461892329509362
AT1G02220,1.8322117660539237
AT1G02230,-0.08576541720631707
AT1G02250,1.9243307782469812
AT1G02260,-0.20052128738105368
AT1G02270,-0.3233839979682491
AT1G02280,-0.7670478024881551
AT1G02290,0.3823510976243186
AT1G02300,-0.6191969450591375
AT1G02305,-0.15991863317926394
AT1G02310,0.6234941417947991
AT1G02320,-0.628248412191962
AT1G02330,0.17661473042339232
AT1G02335,-0.6798663709044184
AT1G02340,-0.6880890324888267
AT1G02350,-0.3582688130459288
AT1G02360,-0.5889149775798852
AT1G02370,0.16340978816434837
AT1G02380,0.36118520240381435
AT1G02390,1.0264545254326594
AT1G02400,-0.8441760356337805
AT1G02405,-1.4488284563955875
AT1G02410,-0.2505834401611999
AT1G02420,-0.10660164924571881
AT1G02430,-0.020448989856133932
AT1G02440,-1.3379098575936705
AT1G02450,0.22754513516201608
AT1G02460,-0.4404275129876748
AT1G02470,2.341383674367896
AT1G02475,-0.04050203525857352
AT1G02490,-0.2786942083029834
AT1G02500,0.3210550194713615
AT1G02510,2.8394501881725978
AT1G02520,1.3571915618091677
AT1G02530,0.5455002172078367
AT1G02540,0.07093360176218874
AT1G02550,1.0327187542509462
AT1G02560,0.18403102682942896
AT1G02570,0.3316468897517191
AT1G02575,-0.41450024341420194
AT1G02580,0.6299677147820474
AT1G02610,-0.4082423976962047
AT1G02630,-0.8908553978671789
AT1G02640,-0.6176102679560584
AT1G02650,0.17937426968183404
AT1G02660,0.3819297383440174
AT1G02670,0.0882126028297908
AT1G02680,-0.2621649807811471
AT1G02681,0.5875654259584258
AT1G02690,0.12591729025980677
AT1G02700,-0.09657843943627932
AT1G02710,0.4116671356672745
AT1G02720,0.07479600470362037
AT1G02730,0.18793613887250543
AT1G02740,-0.2494001579491529
AT1G02750,0.07781717948326822
AT1G02770,1.7000772584547008
AT1G02780,0.13344708395005297
AT1G02800,-0.4986644926076353
AT1G02810,-0.26111311310393565
AT1G02813,1.895048739355758
AT1G02816,-0.40614914255682866
AT1G02820,0.9943020271620593
AT1G02830,0.8341703191286423
AT1G02840,-0.3522199017731995
AT1G02850,0.8414931333023821
AT1G02860,-1.412625548163186
AT1G02870,-0.21513121316676878
AT1G02880,0.2454742716546565
AT1G02890,-0.03237364712087204
AT1G02900,-0.8296666350559331
AT1G02910,-0.48267616389420015
