GeneID,logFC
AT1G01010,-0.3714739608838438
AT1G01020,-0.17557622118510718
AT1G01030,0.5921237100132669
AT1G01040,0.27585615809260533
AT1G01050,-0.010804484690567719
AT1G01060,-0.2754330245406139
AT1G01070,-0.8959149140050142
AT1G01080,-0.2082806348288708
AT1G01090,-0.3407268040080343
AT1G01100,-0.5335706377517222
AT1G01110,-0.6593621460924265
AT1G01120,0.07497986658554606
AT1G01130,-0.28299989773816325
AT1G01140,0.19478983734400704
AT1G01150,0.4663142360539122
AT1G01160,-0.06977485737206027
AT1G01170,0.24481932418028213
AT1G01180,0.38256180099983844
AT1G01190,0.2528327257062081
AT1G01200,0.13158628453936422
AT1G01210,-0.1714144644806118
AT1G01220,0.03677336589996544
AT1G01225,-0.43751415644694186
AT1G01230,0.10351787711926873
AT1G01240,0.3893154748961669
AT1G01250,-0.19875465774379436
AT1G01260,0.4510115957663331
AT1G01290,-0.1673805848090918
AT1G01300,-0.32679817566110086
AT1G01320,-0.22055596520502727
AT1G01340,0.027788683930055468
AT1G01350,0.029945142761192724
AT1G01360,0.3444681915001677
AT1G01370,-1.1387341844545917
AT1G01380,0.7929138594664288
AT1G01390,-0.4186329664949888
AT1G01420,-0.017782508442477876
AT1G01430,-0.03852913806360751
AT1G01440,0.3249763361938621
AT1G01470,0.054206788625247165
AT1G01480,2.8998045388119777
AT1G01490,0.29528121227497095
AT1G01500,0.28828160029609906
AT1G01510,-0.0672235130067776
AT1G01520,-1.483900513225716
AT1G01530,0.8468593383066774
AT1G01540,-0.06156270624072584
AT1G01550,-0.0727861728876855
AT1G01560,0.007899228388598203
AT1G01570,-0.48953469874652544
AT1G01580,0.8066374813577846
AT1G01590,-1.1646166646714096
AT1G01600,0.8380237587744482
AT1G01610,-0.35361582009710907
AT1G01620,-0.8966977047065425
AT1G01630,-0.15046959377894845
AT1G01640,0.6348890499550324
AT1G01650,0.5321341017883382
AT1G01660,-0.29921421361312156
AT1G01670,-0.33824585899170917
AT1G01680,-0.08154263218323012
AT1G01690,-1.0797650656588043
AT1G01695,-0.04468769254499989
AT1G01700,0.35627424906003513
AT1G01710,0.3307622883468025
AT1G01720,0.44206753517849656
AT1G01725,0.4060559344398673
AT1G01730,0.09802277554152557
AT1G01740,-0.13456939059988346
AT1G01750,-0.5763076606611848
AT1G01760,0.30911206469321933
AT1G01770,0.09916269699796705
AT1G01780,-0.2312278098474532
AT1G01790,0.021645724027524214
AT1G01800,0.19784462533246827
AT1G01810,-0.4788426671689062
AT1G01820,0.07499175368681944
AT1G01830,-0.28064917635479325
AT1G01840,-0.846078134911437
AT1G01860,-0.046430509890407735
AT1G01880,-1.2280300805202935
AT1G01900,-0.14090414315748853
AT1G01910,-0.03158427150331688
AT1G01920,-0.126726022591493
AT1G01930,-0.04979757732443412
AT1G01940,-0.6537906557286602
AT1G01950,0.05718378097558357
AT1G01960,0.0008746276739450396
AT1G01970,0.07084906724168749
AT1G01980,-0.8723191545967649
AT1G01990,-0.04340768895237422
AT1G02000,0.3261842046172117
AT1G02010,0.14102011195265793
AT1G02020,-0.12918478320544632
AT1G02030,-0.6353404745475395
AT1G02040,1.7553609756949142
AT1G02050,-0.17250843776862207
AT1G02060,0.11216146980261289
AT1G02065,0.8041137946544477
AT1G02070,-2.127867781804396
AT1G02080,-0.051243804867441935
AT1G02090,-0.14848375856942508
AT1G02100,-0.10822727646409656
AT1G02110,-0.06631968059991089
AT1G02120,0.3728871433669549
AT1G02130,-0.1870602559846246
AT1G02140,-0.19544933059583924
AT1G02145,-0.10741093222585488
AT1G02150,-0.22391488664942577
AT1G02160,0.14935894747203368
AT1G02170,0.31882626612285386
AT1G02180,-0.09543351415264192
AT1G02190,-1.2639845444027857
AT1G02205,-0.07335426870364133
AT1G02220,0.9002778200842766
AT1G02230,-0.00225723867063558
AT1G02250,-0.8723191545967649
AT1G02260,0.4060674563447114
AT1G02270,0.0040183610119452285
AT1G02280,-0.355877492548874
AT1G02290,-0.08723643831801138
AT1G02300,0.1400119088820131
AT1G02305,0.2084974761334642
AT1G02310,-0.374910809513523
AT1G02330,-0.21638145213263163
AT1G02335,0.009727475149192425
AT1G02340,-1.1341105210277376
AT1G02350,-1.0037519323725086
AT1G02360,-0.6404646523263636
AT1G02370,-0.42081229233577844
AT1G02380,-0.43255079587288686
AT1G02390,-0.17513496337664472
AT1G02400,-0.28047540305344926
AT1G02405,4.289014375962322
AT1G02410,-0.02489625443523959
