GeneID,logFC
AT1G01010,0.4494343848820045
AT1G01020,-0.10258905167919634
AT1G01030,0.008372376240294537
AT1G01040,-0.323951142548594
AT1G01050,0.10239974074295657
AT1G01060,-0.08892579093179867
AT1G01070,0.1780045353291977
AT1G01080,-0.09638087631923893
AT1G01090,0.013398602066206373
AT1G01100,0.11045044266323115
AT1G01110,0.09836559155092102
AT1G01120,-0.11653759548698832
AT1G01130,-0.07530819528714071
AT1G01140,-0.7489449852912018
AT1G01150,-1.127921582525917
AT1G01160,0.06025349614378071
AT1G01170,0.0519917404600851
AT1G01180,0.40617042400665665
AT1G01190,0.5378941255061214
AT1G01200,0.3029243429039952
AT1G01210,0.05639691520044174
AT1G01220,-0.13810278130975173
AT1G01225,0.09758104846850232
AT1G01230,0.13196291231167717
AT1G01240,-0.08458124983356638
AT1G01250,-1.3984117900530297
AT1G01260,-0.049136602980957
AT1G01280,-0.3853777870935107
AT1G01290,0.11397797677786492
AT1G01300,0.5678938001142545
AT1G01305,0.06398453283115892
AT1G01310,-0.3477354398514168
AT1G01320,-0.340499255599652
AT1G01340,-0.14561692466715576
AT1G01350,0.07111502878440376
AT1G01355,-0.7564378899625173
AT1G01360,0.07105354624430008
AT1G01370,0.13555067300196752
AT1G01380,-0.14964927595326497
AT1G01390,-0.27402277776459794
AT1G01400,0.29930455188337163
AT1G01410,-0.14678562440949106
AT1G01420,0.014525590769811537
AT1G01430,0.0043681997092768635
AT1G01440,-0.18396986377275554
AT1G01450,-0.28600628114419213
AT1G01453,0.14746201057106537
AT1G01460,-0.21404640520889184
AT1G01470,0.020462721448351477
AT1G01480,1.2208649123935849
AT1G01490,-0.05073100651075889
AT1G01500,0.32999660652505713
AT1G01510,0.042377088603558016
AT1G01520,-0.20766010733131746
AT1G01530,0.1616271037162016
AT1G01540,-0.10595459622650408
AT1G01550,-0.0745455773643343
AT1G01560,-0.03419293377705563
AT1G01570,0.23371872623970238
AT1G01580,0.24210995329093704
AT1G01590,0.02003076074753154
AT1G01600,0.11977290110328498
AT1G01610,-0.09647838883832552
AT1G01620,0.058701091499793454
AT1G01630,0.12093677532846983
AT1G01640,-0.002139608796425321
AT1G01650,-0.26319389112501346
AT1G01660,0.05842502455286593
AT1G01670,-0.3657672754133171
AT1G01680,0.0024880993686914985
AT1G01690,-0.025572317383107605
AT1G01695,-0.10932527903238669
AT1G01700,0.06476979748923546
AT1G01710,0.09995803218229833
AT1G01715,-0.09311677700996411
AT1G01720,0.09699754668424053
AT1G01725,0.027304619007803885
AT1G01730,-0.09659937251588174
AT1G01740,-0.1724446805973108
AT1G01750,0.21984494439719376
AT1G01760,0.09571558716827121
AT1G01770,-0.13287721100625755
AT1G01780,-0.06595702511937701
AT1G01790,-0.25835841044321384
AT1G01800,0.09198142969549346
AT1G01810,-0.049643889479227696
AT1G01820,0.08347004004028323
AT1G01830,-0.13462923288186787
AT1G01840,-0.91161714339798
AT1G01860,0.22873676894590725
AT1G01880,0.013838659085457578
AT1G01900,-0.18170128188523893
AT1G01910,0.02993477608220741
AT1G01920,0.054231612112595716
AT1G01930,0.0004815344559556993
AT1G01940,0.06592958289932577
AT1G01950,-0.16526979894625626
AT1G01960,-0.24916336969004646
AT1G01970,-0.006800384241037165
AT1G01980,0.08203105502390648
AT1G01990,-0.07749142544678563
AT1G02000,-0.38260650147487224
AT1G02010,-0.24226687016708334
AT1G02020,-0.3120706160223766
AT1G02030,-0.22638699988193517
AT1G02040,-1.5115351811036202
AT1G02050,-0.10184316302649771
AT1G02060,-0.2664087473726343
AT1G02065,0.12353865208028467
AT1G02067,0.04684459642682993
AT1G02070,0.8185880165460214
AT1G02080,-0.38302378168341905
AT1G02090,0.04081845565369522
AT1G02100,-0.09117696678092636
AT1G02110,-0.03677129270875546
AT1G02120,-0.11520564743442004
AT1G02130,0.11361590938325901
AT1G02140,0.2211709840131875
AT1G02145,0.019543497980737953
AT1G02150,-0.11728218445170333
AT1G02160,0.20862484245471904
AT1G02170,-0.07286395468532217
AT1G02180,0.1379771270827629
AT1G02190,-0.41676303918732055
AT1G02205,-0.06137793853734475
AT1G02220,0.20947963913585843
AT1G02230,0.6036848547641643
AT1G02250,-0.08829256868617791
AT1G02260,-0.16899464801652342
AT1G02270,-0.15980173206262768
AT1G02280,0.1151713225511137
AT1G02290,-0.05994962921970026
AT1G02300,-0.11204224789458547
AT1G02305,0.09134169933114183
AT1G02310,-0.3357777829056341
AT1G02320,0.09477468520851583
AT1G02330,0.09252825965608279
AT1G02335,0.03750297059149237
AT1G02340,-0.12901429294571554
AT1G02350,0.021972184153788713
AT1G02360,0.05600723800239394
AT1G02370,0.27231572922642955
AT1G02380,0.502699308296164
AT1G02390,-0.38772203855470116
AT1G02400,-0.24332971473189388
AT1G02405,0.02054453912703112
AT1G02410,0.0947831734469629
AT1G02420,-0.08667341037514974
AT1G02430,0.03737914510281468
AT1G02440,0.5851275106510874
AT1G02450,0.3196446448503273
AT1G02460,0.021553255241534668
AT1G02470,-0.3691079124959733
AT1G02475,0.1138631662638374
AT1G02490,-1.130671457378514
AT1G02500,0.09471168727464875
AT1G02510,0.3768254574922733
AT1G02520,-0.7362423578664571
AT1G02530,-0.26012145691391053
AT1G02540,-0.07126949274437959
AT1G02560,0.06547689144536972
AT1G02570,0.13558311012876845
AT1G02575,0.5071895979681319
AT1G02580,0.22229179622992637
AT1G02590,-1.340721152730743
AT1G02610,-0.6710928459952841
AT1G02620,-1.264617932766077
AT1G02630,-0.381149656676916
AT1G02640,-0.5417116814091437
AT1G02650,-0.10200447023643733
AT1G02660,-0.31231717215832444
AT1G02670,-0.2114199791281181
AT1G02680,-0.0015432728998903964
AT1G02690,0.0426899886774307
AT1G02700,-0.047805537690631325
AT1G02705,-0.49145218926728956
AT1G02710,-0.14340079673789236
AT1G02720,-0.25016504879264345
AT1G02730,0.23889930506335935
AT1G02740,0.09610008550177429
AT1G02750,0.07515135421642052
AT1G02770,-0.08663703323109298
AT1G02780,0.15893807915763383
AT1G02800,-0.14157577837866064
AT1G02810,0.15171464369314996
AT1G02813,0.5264172313433115
AT1G02816,0.22653805117041936
AT1G02820,-0.20223884137730103
AT1G02840,0.0030812584214399683
AT1G02850,-0.28407826828727756
AT1G02860,-0.3604965596697255
AT1G02870,0.21355376547831298
AT1G02880,0.06628361824555752
AT1G02890,-0.17312308551657044
AT1G02900,0.08472607838467985
AT1G02910,-0.05185995235386739
AT1G02920,0.17726420250235575
AT1G02930,0.015325381229626933
AT1G02940,-1.6649906983245761
AT1G02950,0.12593321481012815
AT1G02960,0.04295026555289118
AT1G02965,-1.340721152730743
AT1G02970,0.14590125587973438
AT1G02980,-0.2476458646213371
AT1G02990,-0.2524935861136658
AT1G03000,-0.04884027175415915
AT1G03010,-0.06699005870460167
AT1G03020,1.3466956479588605
AT1G03030,0.2463173793944353
AT1G03040,-0.27461525674606596
AT1G03050,0.2234653661087214
AT1G03055,0.8811316680573551
AT1G03060,-0.3047288988202361
AT1G03070,-0.12267907777231116
AT1G03080,-0.40658530382545444
AT1G03090,-0.2660291255578499
AT1G03100,-0.3557795664775705
AT1G03103,-0.9620506304581807
AT1G03106,0.19132980526836893
AT1G03110,0.09723445446987493
AT1G03120,-0.343084698186143
AT1G03130,-0.3587170741848009
AT1G03140,0.013714433605205282
AT1G03150,0.2248677788745461
AT1G03160,-0.16871407761308246
AT1G03165,-0.658966989788422
AT1G03170,-0.2155621093524557
AT1G03180,0.14742042002400293
AT1G03190,-0.1318989095146269
AT1G03200,-0.31152102075752564
AT1G03210,0.08675366768136043
AT1G03220,0.42001765491836274
AT1G03230,0.48198262636893424
AT1G03240,-1.4435232282622597
AT1G03250,0.02011715112371714
AT1G03260,-0.02373297917526609
AT1G03270,0.14807255814855738
AT1G03280,-0.07031210240595206
AT1G03290,0.0530546072906293
AT1G03300,-3.9926152022958923
AT1G03310,-0.042449009159661454
AT1G03320,0.8246629903093544
AT1G03330,0.18758987510291425
AT1G03340,0.22957989488672573
AT1G03350,0.17629360190673107
AT1G03360,0.19289429460347488
AT1G03365,-0.10127870158628866
AT1G03370,-0.14620662653840302
AT1G03380,-0.21950285905389602
AT1G03390,-0.6725455825996971
AT1G03395,-0.910709609860472
AT1G03400,-0.21274862307293255
AT1G03410,0.03728719525650917
AT1G03430,-0.023967480532264558
AT1G03440,-0.2537237264581599
AT1G03445,-0.24703542255654384
AT1G03457,-0.3820878094447763
AT1G03470,-0.11382717074784766
AT1G03475,0.03941297416268182
AT1G03490,-0.8060086757669879
AT1G03495,0.05928457689493455
AT1G03510,-0.3661953417702374
AT1G03520,-0.2479194695676714
AT1G03530,-0.18455616885217596
AT1G03540,-0.4111055706276413
AT1G03550,-0.26444533985367696
AT1G03560,-0.04412002773393248
AT1G03590,0.07140935435617288
AT1G03600,-0.3533664486361276
AT1G03610,-0.022091839673899126
AT1G03620,-0.10821611496690829
AT1G03630,-0.31453524157726376
AT1G03650,-0.05848523814788821
AT1G03660,0.2632445845521457
AT1G03670,-0.03175885475154521
AT1G03680,0.2845150079831867
AT1G03687,0.13272466836006327
AT1G03700,0.5748547047500672
AT1G03710,0.43914602944360864
AT1G03720,0.6374772010779153
AT1G03730,-0.17198363899263958
AT1G03740,-0.24847583575777582
AT1G03750,-0.014622314560068352
AT1G03760,0.1333923233322669
AT1G03770,0.007360125441063319
AT1G03780,-0.03865435567374839
AT1G03790,0.6357896918786258
AT1G03800,-1.3038977195438284
AT1G03810,2.5094059534131583
