GeneID,logFC
ATMG00010,0.3227138155912558
ATMG00020,-1.5598305261534626
ATMG00030,-1.8166571692491182
ATMG00040,-0.13429145744701532
ATMG00060,0.4222102921014163
ATMG00070,0.08823181849496885
ATMG00080,-0.04878020391720771
ATMG00090,0.22099865579771424
ATMG00110,0.18142240009174734
ATMG00120,0.5273402540329171
ATMG00130,0.27623267852997374
ATMG00140,0.40481453084504215
ATMG00150,0.094534622772165
ATMG00160,0.2909104386321129
ATMG00200,0.47013714409522683
ATMG00220,0.5497768583365559
ATMG00240,-0.06737840757008938
ATMG00270,-2.3835291894075548
ATMG00280,0.35849816120131456
ATMG00285,0.39589515345539394
ATMG00290,-1.7356649592390947
ATMG00370,0.36632321895908593
ATMG00380,0.3142157368164267
ATMG00400,1.648531142231155
ATMG00410,0.1541905005163737
ATMG00450,-1.5718048490661982
ATMG00480,0.36632321895908637
ATMG00500,-1.0763610018014687
ATMG00510,0.35628687540859844
ATMG00513,0.25588890222482125
ATMG00516,0.42383341174336836
ATMG00520,0.3497930625850638
ATMG00560,0.10200038462093351
ATMG00570,0.2832386107444078
ATMG00580,0.4874233764981311
ATMG00630,0.13911624428280236
ATMG00640,0.0982631092210901
ATMG00650,0.2576213853707237
ATMG00660,0.11943998617237901
ATMG00665,0.14497029085628915
ATMG00670,0.04492132220948198
ATMG00680,0.34647160447662556
ATMG00690,0.026917175259015273
ATMG00710,0.4957398761933176
ATMG00720,-0.04087149635329265
ATMG00730,-0.282854997177513
ATMG00770,0.36632321895908593
ATMG00780,-1.7940513267094857
ATMG00810,0.3973838707263815
ATMG00830,0.6937794479415674
ATMG00900,1.648531142231155
ATMG00960,0.191302920398846
ATMG00970,0.6061115379039537
ATMG01000,0.36632321895908637
ATMG01020,0.31472130375954144
ATMG01030,-0.17563243803279013
ATMG01050,-0.14644053124810816
ATMG01060,-1.0763610018014687
ATMG01080,-2.1799393266059637
ATMG01090,0.16191746221515244
ATMG01100,0.22903522101956686
ATMG01110,0.6473354317084457
ATMG01120,0.3018743568212289
ATMG01130,0.12993286884929447
ATMG01170,0.23728190266953925
ATMG01190,-1.7948422875733063
ATMG01200,-0.1924415628055114
ATMG01220,0.10251793455496526
ATMG01240,0.36632321895908593
ATMG01250,0.6520467760868095
ATMG01260,0.5254520432694226
ATMG01275,0.36632321895908637
ATMG01280,0.08127897394477179
ATMG01320,0.300818503759472
ATMG01330,0.40623146049458514
ATMG01350,0.16102076831497023
ATMG01360,0.2268281947794883
ATMG01370,0.45522303665496106
ATMG01380,-2.283162800959985
ATMG01390,-2.4107187511234027
ATMG01400,-0.11296770172785016
ATMG01410,0.30775575059382654
ATCG00010,0.1569052290568036
ATCG00020,0.060639892863634984
ATCG00030,0.06967043610446307
ATCG00040,0.33080175151365315
ATCG00050,0.0480661129092883
ATCG00060,-0.06280394271954434
ATCG00070,0.5896797339792241
ATCG00080,0.5581098219818044
ATCG00090,0.22538867251446051
ATCG00100,0.26494579701743454
ATCG00110,0.5113921737303511
ATCG00120,-0.002897199366297457
ATCG00130,0.2317984333173908
ATCG00140,-0.03914419919386571
ATCG00150,0.30195593038434904
ATCG00160,0.013927059087509144
ATCG00170,0.11946305882204576
ATCG00180,0.02749246590688846
ATCG00190,0.06093637399979504
ATCG00200,0.007590356168982343
ATCG00210,0.09403431688805428
ATCG00220,-0.4700297242756141
ATCG00230,0.1818100461636955
ATCG00240,-0.29337453402611485
ATCG00250,-0.08614916648657249
ATCG00260,0.6331201375596234
ATCG00270,-0.003107053070391326
ATCG00280,-0.03247598897229101
ATCG00290,0.150341209380778
ATCG00300,0.42091123278654163
ATCG00310,0.10004627070514821
ATCG00320,0.07385995811634712
ATCG00330,0.19899045345061026
ATCG00340,0.229727487665154
ATCG00350,0.20485698254928897
ATCG00360,0.16563571493910967
ATCG00370,0.10537056943625364
ATCG00380,0.04734093413527802
ATCG00390,0.12607354634189188
ATCG00400,-0.35775481864035674
ATCG00410,-0.13695319058300848
ATCG00420,-0.2193463864284165
ATCG00430,0.04361832285300628
ATCG00440,-0.036233103333126696
ATCG00450,0.014981148307678755
ATCG00460,0.3650559454283354
ATCG00470,0.06206893729155115
ATCG00480,-0.05572618235275768
ATCG00490,-0.0983109135303876
ATCG00500,0.12502994457194505
ATCG00510,0.46129829942891626
ATCG00520,0.1746630151860977
ATCG00530,0.49819623697048326
ATCG00540,-0.11022380410821338
ATCG00550,-0.04597783589381924
ATCG00560,0.29519549798705663
ATCG00570,0.11774698031692538
ATCG00580,0.02661957028058722
ATCG00590,-1.3842131894926606
ATCG00600,0.26437336730016375
ATCG00610,0.19994243641872766
ATCG00620,0.10496095738947225
ATCG00630,0.22619450358422113
ATCG00640,0.5520504389786816
ATCG00650,0.007711342430979995
ATCG00660,0.05163251460102061
ATCG00065,0.25428253627358577
ATCG00670,0.052257988707506975
ATCG00680,-0.009009793097691194
ATCG00690,0.4057492589350494
ATCG00700,0.1386449879065397
ATCG00710,0.13831331961023893
ATCG00720,0.09482445294594649
ATCG00730,0.11197215220647468
ATCG00740,0.23459696647115896
ATCG00750,0.06337454329123622
ATCG00760,0.1357870228523163
ATCG00770,0.03911753257082148
ATCG00780,0.06889300911439472
ATCG00790,0.04103257584208596
ATCG00800,0.40236996006702186
ATCG00810,0.11954000193726046
ATCG00820,0.18281489384670788
ATCG00830,-0.3550176803092268
ATCG00860,-0.7556911882926378
ATCG00870,0.36632321895908593
ATCG00890,1.5794880839277832
ATCG00905,0.35981305418763776
ATCG00920,-3.1719155962681898
ATCG00940,0.36632321895908637
ATCG00950,-4.278259604725246
ATCG01010,0.23617785358753646
ATCG01020,0.6741977804254905
ATCG01030,-0.06586014474964706
ATCG01040,-0.004010181112790943
ATCG01050,0.22006505702911722
ATCG01060,-0.07084205027516273
ATCG01070,0.5011571117974684
ATCG01080,0.30124533359772576
ATCG01090,0.09042487200354969
ATCG01100,0.11902906173781269
ATCG01110,0.06627263855825193
ATCG01120,0.49973873331475616
ATCG01130,0.4015939919611392
ATCG01180,-5.039220194151972
ATCG01210,-3.566229742450785
ATCG01240,0.36632321895908637
ATCG01250,0.36632321895908637
ATCG01280,-1.0763610018014687
ATCG01300,0.36632321895908637
ATCG01310,-1.0763610018014687
AT5G01010,-0.033314883556239114
AT5G01015,-1.2904788766846724
AT5G01020,-0.15180069214352063
AT5G01030,0.11028878048699078
AT5G01040,0.7904714300906682
AT5G01050,-0.1513863055862168
AT5G01060,-1.1812700892864925
AT5G01070,-0.35384746536108774
AT5G01075,0.1750794268555562
AT5G01090,0.1652889171625113
AT5G01100,1.806214920436574
AT5G01110,0.13540230747724524
AT5G01120,0.5167154454520572
AT5G01130,-3.089859711834779
AT5G01140,1.1157177309475619
AT5G01150,-0.6182886653820007
AT5G01160,0.08180524483426498
AT5G01170,-0.31191023297031784
AT5G01175,-0.13871547812033888
AT5G01180,0.7224139816418658
AT5G01185,-2.12917106455585
AT5G01190,-0.6036419050233716
AT5G01200,0.3165038864282537
AT5G01215,-0.35501780940964855
AT5G01210,-0.26931458014241505
AT5G01220,-0.1520424233569926
AT5G01225,1.798751571080629
AT5G01230,-0.05606867153510045
AT5G01240,-0.04746827468227613
AT5G01250,-0.6337533343264369
AT5G01260,0.8577264306168251
AT5G01270,0.11219854029072553
AT5G01280,-0.7873987726599856
