GeneID,logFC
AT1G01010,-0.007792043946246923
AT1G01020,-0.2842769590966065
AT1G01030,-0.4197440593836334
AT1G01040,-0.08634818226123721
AT1G01050,0.029500520334742177
AT1G01060,0.28182083666197427
AT1G01070,0.17370189425837462
AT1G01080,-0.49237602663011676
AT1G01090,0.047008182538431
AT1G01100,-0.671209182612528
AT1G01110,-0.40655428823774203
AT1G01120,0.6757806174221607
AT1G01130,-0.44239446554377343
AT1G01140,0.7359180239541955
AT1G01150,-0.18544244886176012
AT1G01160,0.03644834430346035
AT1G01170,0.12220337987702007
AT1G01180,-0.0904682689148841
AT1G01190,-1.4432368842361685
AT1G01200,-0.865265879001014
AT1G01210,-0.7971871074540511
AT1G01220,-0.050670063367609174
AT1G01225,0.39258232761063905
AT1G01230,0.2664023747661963
AT1G01240,2.019341788292409
AT1G01250,3.331733425998182
AT1G01260,-0.1900189685226334
AT1G01280,0.0
AT1G01290,-0.09852291804209073
AT1G01300,-0.4472822945623148
AT1G01305,0.0
AT1G01310,-0.9724250732789155
AT1G01320,-0.4323689623135711
AT1G01335,0.0
AT1G01340,-1.2039464263820134
AT1G01350,-0.2180062764416221
AT1G01355,0.4054939910651191
AT1G01360,0.3053455005627577
AT1G01370,-0.08617387425597994
AT1G01380,-1.7441109972953488
AT1G01390,-0.9626105130266733
AT1G01400,0.0
AT1G01410,0.0
AT1G01420,0.4163846468385224
AT1G01430,-0.028806356076297755
AT1G01440,-0.1638311679593468
AT1G01450,-0.36197320720051135
AT1G01453,-0.1301529374505444
AT1G01460,0.2365485539933531
AT1G01470,2.8223046997233263
AT1G01480,-0.09332279827010333
AT1G01490,0.06738210291254221
AT1G01500,0.03982168218118952
AT1G01510,-0.06513005737291626
AT1G01520,4.306086991714368
AT1G01530,0.47531689782858577
AT1G01540,-0.1667591909180744
AT1G01550,0.11335396428729405
AT1G01560,-0.08249896169385065
AT1G01570,1.277666722378377
AT1G01580,0.33405669865371335
AT1G01590,-0.2623077738253004
AT1G01600,0.36634398538603363
AT1G01610,0.4262257950971774
AT1G01620,0.37954639601850326
AT1G01630,0.10494616756565879
AT1G01640,0.614686709819881
AT1G01650,0.6206212395938275
AT1G01660,-0.8356860761437427
AT1G01670,0.6369962531251496
AT1G01680,-1.153698205909372
AT1G01690,0.10709862000167085
AT1G01695,-0.2881781412021919
AT1G01700,0.7279783545391513
AT1G01710,0.3987396816364181
AT1G01715,-0.4846407622551487
AT1G01720,1.3446787478313087
AT1G01725,0.1301794323605373
AT1G01730,-0.27155056370470393
AT1G01740,-0.5950122724938266
AT1G01750,-0.6587612552760144
AT1G01760,-0.18928259305117895
AT1G01770,-0.09383687145524544
AT1G01780,-0.10172706123026687
AT1G01790,0.298421715176269
AT1G01800,0.23717621867981833
AT1G01810,-0.8412476568003104
AT1G01820,-0.30080704429698935
AT1G01830,0.9176762178893542
AT1G01840,-0.6065158475620632
AT1G01860,-0.39440749001888986
AT1G01880,0.37595588083597475
AT1G01900,1.5647404852713787
AT1G01910,-0.28539090639031106
AT1G01920,-0.04690344397607405
AT1G01930,-0.27829848290636583
AT1G01940,-0.20092541419568377
AT1G01950,-0.24651925179219641
AT1G01960,-0.054184356794373896
AT1G01970,-0.3346031223005206
AT1G01980,-1.1597524575757616
AT1G01990,-0.3700921300383043
AT1G02000,0.15315972675564132
AT1G02010,0.22292959840862017
AT1G02020,0.0994152552679271
AT1G02030,-0.33956642963899764
AT1G02040,-0.34930472182726524
AT1G02050,-0.22531469427350698
AT1G02060,-0.33352656638427
AT1G02065,0.006652614975442878
AT1G02067,-2.4739557615477668
AT1G02070,-0.4531719895584281
AT1G02080,0.07158601168500758
AT1G02090,-0.1365457121707134
AT1G02100,0.0116340887294113
AT1G02110,-0.25537939373092156
AT1G02120,-0.19018044812562426
AT1G02130,0.10571458483780413
AT1G02140,-0.2563674420753649
AT1G02145,-0.07183850592859363
AT1G02150,-0.5098986241729978
AT1G02160,-0.17283296299805206
AT1G02170,0.19195393378564185
AT1G02180,-0.38918323510860015
AT1G02190,-1.1119986608083166
AT1G02205,3.679048426895594
AT1G02210,0.0
AT1G02220,0.3910103540766446
AT1G02230,-0.4382327951440748
AT1G02250,0.5362496936369814
AT1G02260,-0.056126585913235584
AT1G02270,0.20720676772126745
AT1G02280,-0.7137153001621291
AT1G02290,-0.007235738773003553
AT1G02300,1.054785322591246
AT1G02305,0.9147671955298654
AT1G02310,4.556233637312778
AT1G02320,0.0
AT1G02330,-0.19350245682318096
AT1G02335,0.42787645708453426
AT1G02340,1.8445379437244684
AT1G02350,0.25231758295773155
AT1G02360,-2.379007717365066
AT1G02370,-0.5609603627595476
AT1G02380,0.6729124030101501
AT1G02390,2.4833984568325365
AT1G02400,0.4596985963567575
AT1G02405,-2.2466280654261315
AT1G02410,0.09707472326964155
AT1G02420,-0.33617393669814705
AT1G02430,-0.11148221279827014
AT1G02440,-0.46142418651653583
AT1G02450,-0.7316484724707164
AT1G02460,-0.7321115242144313
AT1G02470,2.1009252219812247
AT1G02475,0.531184770670598
AT1G02490,-0.39219896280442007
AT1G02500,0.3449636485830647
AT1G02510,0.0
AT1G02520,-0.40606569250079494
AT1G02530,-0.5770998664523851
AT1G02540,0.0
AT1G02550,0.0
AT1G02560,-0.02211070388881037
AT1G02570,-0.6294833208372367
AT1G02575,-1.1283812391121975
AT1G02580,-0.23869049738159834
AT1G02590,0.0
AT1G02610,0.4061558211661088
AT1G02620,-1.5412212268719776
AT1G02630,-1.0456151053243654
AT1G02640,-2.343999994681508
AT1G02650,-2.141684410009121
AT1G02660,0.8452433992656068
AT1G02670,1.2503433841545335
AT1G02680,0.2122343978992635
AT1G02690,-0.47738554932497007
AT1G02700,2.410093542664375
AT1G02705,0.03786767104122234
AT1G02710,4.397870575087556
AT1G02720,-0.3071756692198747
AT1G02730,-0.12021965195764461
AT1G02740,-0.23683806575621358
